booking_id,customer_id,event_name,event_category,venue,booking_date,event_date,ticket_price,tickets_booked,booking_status,payment_method
4887,622,character,Concert,Riley Village,2024-08-24,2026-06-25,267.67,7,Pending,Debit Card
4888,934,I,Conference,Mario Junction,2024-09-13,2026-06-08,383.65,9,Refunded,Debit Card
4889,373,well,Conference,Scott Center,2024-07-10,2025-03-23,486.95,1,Cancelled,Credit Card
4890,774,leg,Conference,Alvarez Bridge,2025-04-30,2025-12-15,475.12,9,Pending,Credit Card
4891,348,around,Sports,Meyers Turnpike,2025-08-31,2025-10-06,186.78,6,Refunded,Credit Card
4892,71,eye,Conference,Alan Shoal,2024-12-11,2025-04-26,220.3,4,Cancelled,UPI
4893,558,radio,Conference,Martin Club,2025-12-08,2026-02-03,85.37,10,Cancelled,Credit Card
4894,23,company,Conference,Pugh Tunnel,2025-04-19,2025-12-05,67.39,2,Pending,Wallet
4895,771,pay,Sports,Michelle Squares,2024-09-24,2025-08-23,223.69,9,Cancelled,Net Banking
4896,64,of,Concert,Michael Canyon,2024-09-13,2026-02-25,102.67,10,Pending,Debit Card
4897,683,challenge,Concert,Deborah Vista,2026-01-17,2026-02-26,318.94,1,Pending,Credit Card
4898,3,sell,Movie,Wayne Mews,2024-07-24,2024-08-13,43.94,4,Confirmed,UPI
4899,718,station,Movie,Hall Branch,2024-08-16,2024-12-17,26.97,3,Confirmed,Credit Card
4900,974,team,Stand-up Comedy,Patrick Branch,2025-08-01,2025-12-12,220.18,1,Refunded,UPI
4901,494,green,Concert,Michael Spurs,2024-08-04,2025-02-08,12.43,1,Confirmed,UPI
4902,665,doctor,Conference,Thompson Roads,2026-02-08,2026-04-20,443.17,8,Confirmed,UPI
4903,758,its,Conference,Torres Square,2025-05-16,2025-07-16,122.02,9,Cancelled,Debit Card
4904,401,his,Movie,Jones Lights,2025-01-22,2026-05-29,424.41,10,Refunded,UPI
4905,467,leg,Concert,Moore Land,2025-05-25,2025-05-30,206.82,4,Refunded,Net Banking
4906,205,black,Movie,Elizabeth Causeway,2024-07-05,2025-11-03,292.2,8,Refunded,Wallet
4907,318,join,Movie,Manuel Viaduct,2025-01-16,2025-10-27,494.11,4,Pending,Debit Card
4908,885,develop,Conference,Powers Circle,2025-01-09,2025-08-24,475.26,2,Confirmed,Credit Card
4909,255,attack,Conference,Taylor Stravenue,2024-12-27,2025-11-06,75.74,9,Refunded,UPI
4910,763,there,Sports,Kelly Highway,2024-11-11,2026-04-23,472.76,6,Pending,Wallet
4911,260,forget,Sports,Howard Knoll,2025-03-06,2025-05-05,460.63,1,Refunded,UPI
4912,663,responsibility,Movie,Delgado Villages,2024-08-23,2025-02-01,393.14,2,Refunded,Net Banking
4913,33,act,Concert,Hampton Garden,2025-01-06,2026-04-18,120.88,4,Pending,Debit Card
4914,136,church,Conference,Brian Forge,2024-09-10,2025-08-17,164.71,5,Pending,UPI
4915,528,point,Sports,Malone Station,2025-08-24,2026-02-16,266.36,3,Refunded,Wallet
4916,499,pressure,Conference,Perkins Gateway,2025-09-14,2026-04-03,401.86,1,Cancelled,Wallet
4917,427,according,Conference,Jenna Causeway,2025-02-25,2026-01-06,146.58,4,Cancelled,Credit Card
4918,161,method,Concert,Kyle Lodge,2024-09-15,2025-04-12,110.0,3,Refunded,Credit Card
4919,225,big,Sports,Estrada Glen,2025-03-31,2025-05-31,228.49,3,Pending,Debit Card
4920,964,class,Stand-up Comedy,Carol Squares,2024-10-26,2025-09-05,450.13,7,Confirmed,Credit Card
4921,551,establish,Sports,Howard Point,2024-07-12,2026-04-28,172.46,2,Confirmed,Debit Card
4922,806,morning,Concert,Alexander Fall,2025-07-19,2025-11-04,49.65,10,Cancelled,Net Banking
4923,128,customer,Concert,Vaughn Hollow,2025-08-27,2026-03-15,380.35,5,Refunded,UPI
4924,294,drive,Movie,Joseph Valley,2025-03-22,2025-09-21,42.3,4,Pending,Net Banking
4925,309,car,Sports,Mack Key,2024-12-12,2026-04-11,22.1,10,Pending,Credit Card
4926,317,join,Conference,Kimberly Falls,2026-02-10,2026-06-05,404.41,2,Cancelled,Debit Card
4927,269,discussion,Stand-up Comedy,Jose Plains,2025-05-06,2025-06-13,192.8,7,Refunded,Credit Card
4928,960,green,Concert,Taylor Isle,2025-10-30,2026-03-06,421.08,5,Confirmed,Credit Card
4929,8,hard,Movie,Hobbs Passage,2025-08-06,2025-12-03,326.85,5,Pending,Debit Card
4930,430,themselves,Conference,Michael Corners,2024-11-27,2025-09-21,459.81,9,Refunded,Debit Card
4931,17,offer,Concert,Stephanie River,2024-08-13,2025-02-14,426.2,2,Refunded,UPI
4932,730,give,Movie,Kristen Valley,2025-01-03,2025-11-01,366.66,5,Cancelled,Debit Card
4933,899,break,Stand-up Comedy,Jonathan Streets,2024-12-21,2026-02-17,58.86,2,Confirmed,Wallet
4934,718,security,Sports,Brandon Lights,2025-05-14,2025-05-26,401.43,8,Confirmed,Debit Card
4935,449,all,Sports,Martin Mission,2026-02-02,2026-04-20,338.96,8,Pending,Credit Card
4936,709,operation,Movie,Beard Dam,2025-09-27,2026-02-17,490.96,3,Pending,UPI
4937,341,save,Concert,Cooper Wells,2024-11-29,2026-06-24,96.48,6,Pending,Wallet
4938,828,big,Concert,Proctor Crescent,2026-05-24,2026-06-16,207.31,3,Confirmed,UPI
4939,973,strategy,Movie,Nicole Spurs,2025-02-25,2026-03-15,291.63,7,Refunded,Debit Card
4940,116,grow,Sports,Fisher Walks,2024-07-04,2024-11-04,385.76,9,Cancelled,UPI
4941,646,any,Stand-up Comedy,Jennifer Junctions,2025-08-15,2025-08-28,368.48,9,Confirmed,Credit Card
4942,292,administration,Concert,Dougherty Rue,2024-11-24,2026-05-24,252.27,4,Refunded,Wallet
4943,532,evidence,Conference,Hopkins Glen,2024-12-10,2025-05-28,174.44,3,Refunded,Wallet
4944,827,range,Sports,Eric Ranch,2025-01-03,2025-07-25,87.38,8,Confirmed,Net Banking
4945,492,operation,Conference,Benton Knoll,2024-08-27,2026-04-12,448.67,4,Confirmed,Wallet
4946,797,certain,Conference,Shelton Stravenue,2025-07-19,2026-06-12,292.03,6,Refunded,Debit Card
4947,454,college,Movie,Jennifer Creek,2025-05-11,2026-01-05,142.51,6,Confirmed,UPI
4948,857,million,Stand-up Comedy,Hall Knolls,2025-10-25,2026-06-08,239.81,10,Refunded,UPI
4949,264,policy,Concert,Parks Freeway,2025-01-12,2025-06-07,427.35,9,Confirmed,Credit Card
4950,637,parent,Movie,Matthew Road,2024-08-02,2024-09-09,428.16,1,Confirmed,Wallet
4951,676,let,Conference,Anthony Stream,2025-01-05,2026-03-05,412.57,5,Pending,Net Banking
4952,865,understand,Concert,Hector Knoll,2025-12-03,2026-05-15,88.96,8,Refunded,Debit Card
4953,979,response,Movie,Frederick Squares,2024-10-06,2026-02-26,84.41,8,Refunded,Net Banking
4954,438,them,Movie,Brown Spur,2025-05-22,2026-05-18,40.52,5,Refunded,Net Banking
4955,618,activity,Sports,Raymond Motorway,2024-08-17,2025-09-09,185.1,5,Refunded,Wallet
4956,634,use,Conference,Stevens Cliff,2024-10-13,2026-02-01,364.95,9,Confirmed,Net Banking
4957,171,stock,Movie,Kyle Course,2024-08-02,2025-03-22,446.68,1,Cancelled,Debit Card
4958,16,weight,Sports,Moyer Orchard,2024-11-02,2025-12-18,401.38,4,Pending,UPI
4959,641,charge,Concert,Audrey Valleys,2025-03-20,2025-10-06,112.97,4,Pending,Credit Card
4960,294,ground,Conference,Sheila Tunnel,2025-04-28,2026-05-02,89.71,6,Pending,Credit Card
4961,674,in,Conference,Justin Trail,2024-07-16,2026-01-12,305.25,9,Confirmed,Wallet
4962,505,former,Stand-up Comedy,Smith Dam,2025-05-21,2025-10-23,448.83,3,Cancelled,UPI
4963,668,collection,Conference,Winters Trail,2024-07-09,2025-10-20,394.82,10,Confirmed,Credit Card
4964,710,morning,Stand-up Comedy,Gomez Track,2025-03-25,2026-01-05,483.73,4,Confirmed,Net Banking
4965,749,prepare,Sports,Greene Valleys,2025-07-02,2025-09-22,160.97,7,Refunded,UPI
4966,725,TV,Movie,Gonzalez Manors,2025-01-10,2025-04-14,402.33,10,Cancelled,Credit Card
4967,625,memory,Concert,Caroline Gateway,2025-03-28,2025-12-04,100.34,9,Cancelled,Net Banking
4968,43,people,Conference,Michael Courts,2025-07-01,2025-08-24,311.56,9,Cancelled,Debit Card
4969,811,along,Movie,Raymond Meadow,2025-07-17,2026-03-05,110.54,4,Pending,Debit Card
4970,574,avoid,Concert,Rodney Shoal,2025-12-11,2026-04-17,485.24,9,Confirmed,UPI
4971,966,create,Sports,Schmidt Ranch,2025-02-20,2026-06-04,295.12,9,Confirmed,Net Banking
4972,170,sure,Movie,Patrick Prairie,2024-08-15,2026-04-24,186.49,9,Pending,Credit Card
4973,372,smile,Sports,Mark Pike,2024-11-09,2026-05-03,292.25,8,Cancelled,Credit Card
4974,165,garden,Conference,Ryan Land,2025-01-19,2025-04-06,19.19,6,Cancelled,Wallet
4975,26,anyone,Sports,Michelle Isle,2025-03-04,2026-06-06,152.13,1,Cancelled,Net Banking
4976,809,factor,Movie,Kelley Glens,2024-07-17,2025-12-31,331.37,3,Refunded,UPI
4977,185,hour,Movie,Carr Mountain,2024-09-27,2025-12-01,234.0,6,Confirmed,Debit Card
4978,513,participant,Conference,Joshua Cliffs,2026-05-11,2026-06-07,12.34,7,Refunded,Debit Card
4979,849,happy,Conference,Obrien Plain,2025-01-14,2025-09-06,185.03,8,Confirmed,Wallet
4980,865,fall,Movie,Rhodes Freeway,2025-05-27,2025-06-21,240.54,3,Confirmed,Credit Card
4981,996,themselves,Concert,Brian Corners,2025-05-19,2025-07-19,198.05,9,Pending,Wallet
4982,430,ground,Movie,Kevin Trace,2025-05-16,2026-01-16,98.23,6,Pending,UPI
4983,571,economic,Stand-up Comedy,Sarah Estate,2024-10-18,2024-11-10,17.49,7,Refunded,Net Banking
4984,363,way,Sports,Smith Unions,2025-02-22,2025-06-18,383.42,4,Cancelled,Wallet
4985,742,country,Concert,Hall Stravenue,2026-01-30,2026-04-16,73.53,6,Cancelled,Wallet
4986,737,can,Conference,Matthew Shoal,2025-09-18,2025-12-07,385.73,1,Pending,Debit Card
4987,138,no,Conference,David Heights,2024-07-09,2026-04-15,37.54,9,Pending,Wallet
4988,418,discuss,Sports,Corey Mission,2025-04-08,2026-01-21,48.74,3,Refunded,UPI
4989,689,natural,Concert,Ross Park,2025-11-06,2026-03-17,164.15,1,Refunded,Net Banking
4990,164,Mr,Concert,Laura Village,2025-06-03,2026-02-24,176.65,10,Cancelled,Wallet
4991,514,manage,Conference,Carrie Turnpike,2024-07-18,2025-08-12,84.74,9,Cancelled,UPI
4992,153,nice,Stand-up Comedy,Lopez Skyway,2025-05-31,2026-01-01,98.2,6,Cancelled,Debit Card
4993,744,house,Concert,Shaun Branch,2024-12-04,2026-02-04,495.99,10,Pending,Credit Card
4994,614,around,Movie,Cheryl Ridges,2025-06-21,2025-11-25,97.97,3,Confirmed,Net Banking
4995,179,country,Stand-up Comedy,Laura Road,2025-10-22,2026-02-25,283.36,5,Refunded,Wallet
4996,66,past,Conference,Scott Glen,2024-07-06,2025-07-21,69.24,7,Confirmed,Wallet
4997,382,wind,Conference,Christopher Plains,2024-09-29,2024-12-13,252.39,8,Refunded,Net Banking
4998,396,inside,Stand-up Comedy,Gardner Squares,2024-11-30,2025-01-14,335.49,2,Confirmed,Debit Card
4999,675,difference,Sports,Joshua Plains,2024-10-02,2024-11-09,480.48,1,Pending,Debit Card
5000,76,social,Movie,Anthony Brook,2025-06-14,2026-02-04,226.0,5,Cancelled,Wallet
5001,671,white,Sports,Christopher Divide,2026-02-06,2026-03-14,447.71,10,Confirmed,Net Banking
5002,807,away,Concert,Schwartz Tunnel,2025-03-31,2025-05-08,71.65,10,Cancelled,Net Banking
5003,167,factor,Stand-up Comedy,Holt Flat,2024-09-09,2025-07-14,128.95,2,Cancelled,Wallet
5004,570,those,Conference,Hart Lakes,2024-11-08,2024-11-23,10.88,3,Cancelled,Wallet
5005,662,operation,Stand-up Comedy,Mcdonald Junction,2024-07-20,2025-10-02,141.72,2,Confirmed,Debit Card
5006,614,trial,Movie,Steven Villages,2024-10-04,2025-01-16,193.85,6,Refunded,Credit Card
5007,542,structure,Sports,Beltran Stravenue,2025-10-26,2026-02-21,62.21,7,Confirmed,Debit Card
5008,846,some,Stand-up Comedy,Robert Passage,2024-07-19,2024-09-19,236.54,5,Confirmed,UPI
5009,820,assume,Concert,Quinn Underpass,2024-07-31,2026-01-23,299.35,4,Pending,Credit Card
5010,564,run,Movie,Noah Vista,2024-09-20,2025-07-13,457.68,1,Cancelled,Net Banking
5011,661,air,Conference,Brown Road,2024-12-04,2025-07-04,495.46,9,Cancelled,Debit Card
5012,823,difference,Concert,Laura Flats,2025-04-18,2025-07-05,316.72,9,Confirmed,Wallet
5013,384,opportunity,Conference,Smith Square,2024-10-12,2025-10-11,362.68,9,Pending,UPI
5014,821,half,Concert,Brown Stravenue,2024-11-18,2026-02-19,121.51,8,Refunded,Credit Card
5015,156,whatever,Stand-up Comedy,Alexander Haven,2024-10-07,2025-08-20,258.23,4,Pending,Credit Card
5016,124,alone,Conference,Sheila Squares,2025-01-27,2025-11-08,312.75,1,Refunded,Credit Card
5017,652,thought,Movie,Michael Shore,2024-11-27,2026-04-12,330.91,9,Pending,UPI
5018,955,game,Sports,Stewart Underpass,2025-06-24,2026-05-23,355.49,4,Cancelled,UPI
5019,918,item,Concert,Benson Extension,2025-01-15,2025-01-23,340.09,3,Refunded,Credit Card
5020,928,least,Concert,Ryan Stream,2025-04-29,2026-01-26,460.26,4,Confirmed,Debit Card
5021,399,about,Stand-up Comedy,Macdonald Street,2025-12-21,2026-04-05,495.86,1,Refunded,Wallet
5022,421,style,Conference,Ashley Mill,2025-01-28,2026-03-26,173.99,3,Pending,Net Banking
5023,597,like,Stand-up Comedy,Hill Creek,2024-12-24,2025-09-09,332.96,10,Confirmed,UPI
5024,23,physical,Conference,Clark Trace,2025-04-10,2026-05-23,330.3,5,Confirmed,Credit Card
5025,118,develop,Movie,Silva Station,2025-03-20,2026-05-19,122.53,10,Pending,UPI
5026,287,believe,Movie,John Shoal,2024-08-13,2025-08-04,488.98,3,Cancelled,UPI
5027,990,indeed,Conference,Cummings Plaza,2024-07-24,2025-12-22,346.09,6,Pending,Credit Card
5028,426,budget,Concert,Allen Pines,2025-02-16,2025-04-15,300.62,9,Refunded,Credit Card
5029,633,marriage,Movie,John Skyway,2024-08-12,2024-12-12,214.6,9,Confirmed,Net Banking
5030,167,represent,Stand-up Comedy,Kim Pine,2024-07-01,2024-12-31,104.35,8,Refunded,UPI
5031,875,produce,Sports,Rebecca Vista,2024-07-19,2025-05-12,395.36,4,Cancelled,Debit Card
5032,489,bill,Conference,Bradley Glen,2024-08-23,2026-03-30,173.57,1,Cancelled,Debit Card
5033,602,daughter,Sports,Chapman Dam,2024-08-01,2025-12-22,139.24,3,Cancelled,Credit Card
5034,320,region,Conference,Donald Spur,2025-02-01,2025-03-20,244.57,10,Refunded,Credit Card
5035,983,spend,Sports,Williams Manor,2025-01-31,2026-05-16,179.35,2,Cancelled,Credit Card
5036,515,pass,Sports,Rebecca Inlet,2024-10-23,2025-11-02,441.98,3,Refunded,Debit Card
5037,122,industry,Conference,Lopez Mountain,2024-08-28,2026-02-15,85.29,1,Cancelled,Credit Card
5038,77,field,Concert,Thomas Mews,2024-07-19,2025-09-25,40.53,6,Confirmed,UPI
5039,15,sure,Movie,Andrew Station,2024-08-28,2025-06-13,85.2,7,Pending,Wallet
5040,382,fight,Stand-up Comedy,Daniel Plains,2024-09-06,2026-05-04,398.96,4,Cancelled,Net Banking
5041,798,wish,Concert,Denise Camp,2025-01-31,2025-02-06,166.24,2,Confirmed,Wallet
5042,204,store,Conference,Baker Trail,2024-10-01,2026-05-20,69.31,10,Refunded,Debit Card
5043,553,official,Movie,Allison Forges,2025-03-11,2025-11-05,414.48,4,Pending,Credit Card
5044,773,series,Sports,Martinez Harbor,2024-10-12,2026-04-08,353.01,2,Pending,UPI
5045,944,compare,Sports,Frank Radial,2024-07-12,2025-09-07,437.25,2,Pending,Net Banking
5046,448,fund,Conference,Taylor Mission,2025-03-27,2025-05-06,444.74,7,Pending,Credit Card
5047,421,show,Conference,Kayla Plaza,2025-10-24,2026-03-29,299.58,9,Confirmed,Net Banking
5048,235,behind,Concert,Gray Club,2025-04-09,2026-01-10,110.73,5,Refunded,UPI
5049,32,his,Conference,Mark Viaduct,2025-02-09,2025-06-05,294.51,9,Pending,Wallet
5050,540,last,Conference,Willis Forks,2025-04-13,2026-06-02,219.28,10,Pending,UPI
5051,361,cold,Conference,Nguyen Lights,2024-07-07,2026-01-19,188.19,10,Cancelled,Wallet
5052,337,need,Conference,Swanson Fords,2025-06-02,2025-06-19,499.9,1,Confirmed,Credit Card
5053,863,parent,Sports,Michael Fort,2025-03-06,2026-05-10,129.11,9,Pending,Net Banking
5054,23,analysis,Movie,Kenneth Unions,2025-03-19,2025-07-15,103.5,5,Refunded,Wallet
5055,744,sure,Sports,Brooks Club,2024-07-05,2024-10-25,12.44,9,Confirmed,Credit Card
5056,613,way,Movie,Kelly Plains,2025-09-01,2025-10-30,386.1,5,Pending,UPI
5057,818,easy,Concert,Elizabeth Walks,2026-03-03,2026-03-05,415.54,3,Cancelled,UPI
5058,678,bar,Stand-up Comedy,Spence Manor,2025-03-01,2025-07-21,186.5,3,Cancelled,Wallet
5059,240,year,Conference,Stephanie Underpass,2024-11-12,2026-01-21,456.21,4,Confirmed,Net Banking
5060,602,resource,Stand-up Comedy,Jeff Summit,2025-06-13,2025-11-25,80.96,7,Confirmed,Wallet
5061,28,lead,Sports,Cordova Junctions,2024-07-06,2025-06-12,39.89,5,Confirmed,Wallet
5062,35,eight,Stand-up Comedy,Miller Ridges,2025-08-24,2026-01-10,414.43,6,Pending,Net Banking
5063,159,pull,Movie,Hernandez Stravenue,2025-01-06,2026-04-06,261.91,7,Pending,Debit Card
5064,922,staff,Stand-up Comedy,Flowers Wall,2024-11-19,2024-12-11,96.04,4,Refunded,Net Banking
5065,969,provide,Stand-up Comedy,Nicholas Lake,2024-12-29,2026-03-18,82.74,3,Refunded,Wallet
5066,674,statement,Stand-up Comedy,Elliott Walks,2024-08-23,2025-07-11,414.93,6,Confirmed,Net Banking
5067,91,lawyer,Concert,Jeffrey Pine,2024-08-14,2026-06-13,379.36,3,Pending,Debit Card
5068,318,expect,Movie,Smith Bypass,2024-10-30,2025-01-27,423.5,7,Refunded,Wallet
5069,334,cause,Stand-up Comedy,Yates Cape,2025-03-20,2025-06-02,42.81,8,Confirmed,Credit Card
5070,697,table,Stand-up Comedy,Guzman Meadow,2024-11-07,2024-11-14,40.67,1,Pending,Wallet
5071,148,tax,Conference,Christopher Roads,2026-03-02,2026-05-31,70.3,6,Pending,UPI
5072,68,major,Stand-up Comedy,Wendy Villages,2024-11-13,2025-06-24,191.1,6,Cancelled,UPI
5073,64,stop,Conference,Bush Manors,2025-02-16,2026-01-13,263.39,5,Confirmed,Credit Card
5074,759,final,Sports,Felicia Radial,2024-08-07,2025-09-25,192.81,3,Cancelled,UPI
5075,606,course,Stand-up Comedy,Lorraine Villages,2025-01-24,2026-04-25,154.32,2,Confirmed,Wallet
5076,408,blood,Stand-up Comedy,Jennifer Canyon,2024-11-06,2026-03-24,156.14,8,Refunded,Wallet
5077,33,animal,Concert,Murphy Divide,2024-10-05,2025-06-20,197.46,9,Pending,Debit Card
5078,510,great,Movie,Carter View,2025-06-12,2025-10-12,421.17,10,Refunded,Net Banking
5079,649,picture,Stand-up Comedy,Joshua Locks,2025-06-08,2025-06-26,321.54,2,Pending,Debit Card
5080,42,both,Concert,Melanie Freeway,2024-08-11,2026-04-04,56.92,7,Confirmed,Wallet
5081,854,yes,Stand-up Comedy,Lowe Hill,2025-09-22,2026-04-19,258.31,6,Refunded,Wallet
5082,492,rather,Movie,Jay Way,2025-01-25,2025-03-12,191.06,2,Cancelled,Debit Card
5083,726,or,Conference,Powell Shoals,2025-04-10,2025-04-10,83.27,3,Refunded,Net Banking
5084,337,our,Conference,Lauren Lodge,2025-02-14,2026-03-15,383.42,3,Cancelled,Debit Card
5085,33,rock,Conference,Courtney Route,2024-12-02,2025-11-14,42.38,9,Refunded,Debit Card
5086,625,positive,Concert,Jonathan Ports,2025-03-28,2026-06-17,13.16,8,Refunded,Wallet
5087,181,culture,Concert,Johnson Spur,2025-11-21,2026-02-02,382.95,5,Confirmed,Credit Card
5088,504,must,Sports,Matthew Fords,2024-12-28,2024-12-31,443.85,6,Confirmed,UPI
5089,61,such,Conference,Erin Via,2025-03-26,2026-04-08,250.19,3,Cancelled,UPI
5090,955,process,Conference,Theresa Islands,2025-06-06,2026-01-15,496.45,4,Confirmed,UPI
5091,955,that,Stand-up Comedy,Beverly Course,2024-12-24,2025-04-28,232.49,3,Confirmed,Debit Card
5092,893,indicate,Sports,Wright Road,2026-01-16,2026-04-24,273.62,7,Confirmed,Credit Card
5093,276,red,Conference,Jessica Overpass,2024-12-22,2025-08-20,117.05,5,Refunded,Wallet
5094,420,by,Sports,John Vista,2024-11-07,2025-11-07,319.2,10,Pending,Wallet
5095,302,western,Sports,James Crescent,2025-09-20,2025-11-23,337.16,1,Refunded,Credit Card
5096,444,pay,Movie,Davis Estate,2024-10-07,2025-12-19,449.18,2,Cancelled,Wallet
5097,748,card,Sports,Holly Walk,2024-09-21,2025-10-16,471.12,8,Confirmed,Credit Card
5098,21,ball,Movie,Christina Motorway,2025-05-23,2026-01-29,66.74,6,Pending,Net Banking
5099,8,contain,Movie,Michelle Alley,2024-08-18,2026-03-10,165.01,5,Pending,Net Banking
5100,984,cultural,Movie,Samantha Pine,2024-08-08,2025-11-23,128.11,4,Refunded,Net Banking
5101,648,minute,Movie,Richard Spur,2024-07-12,2025-10-05,237.7,4,Confirmed,Credit Card
5102,232,small,Movie,Vicki Mountains,2025-03-29,2026-05-05,359.58,9,Cancelled,Debit Card
5103,377,enter,Sports,Foster Isle,2024-07-20,2025-12-20,490.74,1,Cancelled,Debit Card
5104,796,window,Concert,Christopher Unions,2024-12-08,2026-02-19,340.72,1,Confirmed,Debit Card
5105,295,ability,Movie,Cochran Fields,2025-05-06,2026-03-20,385.77,5,Confirmed,Wallet
5106,459,car,Concert,Hickman Key,2024-09-19,2026-01-17,179.52,10,Confirmed,Net Banking
5107,204,southern,Sports,Sarah Road,2024-10-16,2026-04-26,323.13,10,Refunded,Debit Card
5108,108,reason,Movie,Sullivan Mountains,2024-07-29,2024-09-10,141.62,10,Pending,Net Banking
5109,849,company,Conference,Houston Fields,2024-08-16,2026-01-28,385.38,9,Pending,UPI
5110,884,truth,Conference,Candice Land,2025-09-03,2025-12-08,378.13,7,Confirmed,Credit Card
5111,771,address,Movie,Hart Trace,2024-10-24,2025-08-26,277.77,8,Cancelled,Debit Card
5112,746,agency,Concert,Mcpherson Shore,2024-10-13,2024-12-28,193.68,5,Pending,Credit Card
5113,348,rather,Sports,Andrew Plains,2024-08-25,2024-11-05,253.79,1,Confirmed,Wallet
5114,989,technology,Movie,Rebecca Viaduct,2025-01-03,2025-10-01,40.52,7,Cancelled,Debit Card
5115,474,ever,Concert,Adam Branch,2024-09-19,2025-05-26,166.44,7,Confirmed,Net Banking
5116,672,leave,Sports,Jodi Stravenue,2024-11-06,2024-11-24,404.45,4,Confirmed,Wallet
5117,57,evening,Conference,Kendra Islands,2025-11-16,2025-12-19,215.23,7,Cancelled,Credit Card
5118,338,heavy,Stand-up Comedy,Munoz Port,2025-09-10,2026-04-03,138.99,4,Pending,Credit Card
5119,511,sound,Sports,Wise Drive,2025-02-17,2026-01-30,369.46,4,Pending,Net Banking
5120,709,financial,Stand-up Comedy,Joseph Stream,2024-08-21,2024-10-11,43.28,5,Cancelled,Net Banking
5121,276,method,Concert,Elaine Stravenue,2024-07-24,2026-05-16,94.55,10,Refunded,Credit Card
5122,971,its,Sports,Kenneth Path,2024-09-09,2026-03-17,48.31,2,Pending,Net Banking
5123,898,number,Sports,Joseph Dam,2024-07-29,2025-01-14,353.09,5,Pending,Credit Card
5124,145,although,Movie,Christopher Ramp,2025-01-08,2025-11-20,83.69,1,Cancelled,UPI
5125,328,stock,Concert,Lisa Club,2025-05-17,2025-05-18,411.54,2,Pending,Debit Card
5126,20,travel,Concert,Miller Light,2025-07-25,2026-01-29,230.62,8,Confirmed,Net Banking
